language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=0.81 s (2626.9 files/s 634916.5 lines/s)"
C++,Open3D/examples/cpp/ViewPCDMatch.cpp,13,8,113
Python,Open3D/python/open3d/__init__.py,26,56,113
C/C++ Header,Open3D/3rdparty/glfw/src/wgl_context.h,16,31,112
C++,Open3D/cpp/benchmarks/core/MemoryManager.cpp,23,8,112
C++,Open3D/cpp/benchmarks/t/pipelines/registration/Feature.cpp,14,7,112
C/C++ Header,Open3D/cpp/open3d/t/pipelines/kernel/RGBDOdometryImpl.h,13,7,112
C++,Open3D/cpp/tests/test_utility/Raw.cpp,14,29,112
C++,Open3D/examples/cpp/IntegrateRGBD.cpp,7,8,112
C++,Open3D/cpp/open3d/core/MemoryManagerCUDA.cpp,12,6,111
C++,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvTransposeOps.cpp,33,10,111
C++,Open3D/cpp/pybind/t/pipelines/registration/robust_kernel.cpp,19,7,111
Python,Open3D/python/benchmarks/core/test_nns.py,27,6,111
YAML,Open3D/.github/ISSUE_TEMPLATE/1-bug-report.yml,28,4,110
CMake,Open3D/cmake/Open3DMakeHardeningFlags.cmake,10,13,110
C++,Open3D/cpp/open3d/core/nns/FixedRadiusSearchOps.cpp,13,7,110
C++,Open3D/cpp/open3d/data/Dataset.cpp,15,16,110
C/C++ Header,Open3D/cpp/open3d/geometry/Line3D.h,53,271,110
C++,Open3D/cpp/open3d/ml/pytorch/misc/RadiusSearchOps.cpp,13,9,110
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/misc/FixedRadiusSearchOpKernel.h,22,10,110
C++,Open3D/cpp/open3d/t/geometry/kernel/PCAPartition.cpp,17,16,110
C++,Open3D/cpp/open3d/visualization/rendering/Material.cpp,7,12,110
Jupyter Notebook,Open3D/docs/jupyter/pipelines/global_registration.ipynb,0,271,110
C++,Open3D/examples/cpp/TrimMeshBasedOnPointCloud.cpp,9,8,110
Python,Open3D/examples/python/pipelines/doppler_icp_registration.py,51,74,110
C,Open3D/3rdparty/glfw/deps/getopt.c,35,86,109
C/C++ Header,Open3D/cpp/open3d/core/Dtype.h,29,8,109
CUDA,Open3D/cpp/open3d/core/nns/kernel/Reduction.cuh,27,34,109
C/C++ Header,Open3D/cpp/open3d/geometry/Image.h,39,80,109
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/Open3DScene.h,26,16,109
CUDA,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvTransposeBackpropFilterOpKernel.cu,11,8,108
CUDA,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvTransposeOpKernel.cu,11,8,108
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/Camera.h,23,46,108
C++,Open3D/cpp/tests/t/geometry/VtkUtils.cpp,31,8,108
YAML,Open3D/.github/workflows/documentation.yml,12,13,107
C++,Open3D/cpp/open3d/geometry/ISSKeypoints.cpp,18,10,107
C++,Open3D/cpp/open3d/utility/Logging.cpp,24,10,107
Jupyter Notebook,Open3D/docs/jupyter/pipelines/multiway_registration.ipynb,0,176,107
C++,Open3D/cpp/open3d/core/TensorFunction.cpp,31,12,106
C/C++ Header,Open3D/cpp/open3d/core/hashmap/Dispatch.h,10,10,106
C++,Open3D/cpp/open3d/ml/pytorch/misc/KnnSearchOps.cpp,13,9,106
CUDA,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvBackpropFilterOpKernel.cu,11,8,106
C++,Open3D/cpp/open3d/utility/CPUInfo.cpp,17,13,106
Jupyter Notebook,Open3D/docs/jupyter/geometry/rgbd_image.ipynb,0,220,106
C++,Open3D/examples/cpp/DepthCapture.cpp,14,8,106
C++,Open3D/examples/cpp/TOdometryRGBD.cpp,17,16,106
Python,Open3D/examples/python/reconstruction_system/sensors/azure_kinect_mkv_reader.py,25,7,106
Python,Open3D/python/open3d/web_visualizer.py,21,24,106
C++,Open3D/cpp/open3d/core/SmallVector.cpp,18,48,105
C++,Open3D/cpp/open3d/ml/pytorch/misc/RadiusSearchOpKernel.cpp,14,11,105
C++,Open3D/cpp/open3d/utility/Helper.cpp,19,9,105
C++,Open3D/cpp/open3d/visualization/gui/Label.cpp,25,14,105
C++,Open3D/cpp/open3d/visualization/gui/TextEdit.cpp,27,8,105
C/C++ Header,Open3D/cpp/tests/test_utility/Print.h,35,14,105
C++,Open3D/cpp/open3d/ml/pytorch/pvcnn/TrilinearDevoxelizeOps.cpp,13,32,104
CUDA,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvOpKernel.cu,11,8,104
CMake,Open3D/examples/cpp/CMakeLists.txt,13,5,104
C++,Open3D/cpp/open3d/io/file_format/FilePNG.cpp,18,10,103
C/C++ Header,Open3D/cpp/open3d/pipelines/registration/Registration.h,19,103,103
C/C++ Header,Open3D/cpp/open3d/t/geometry/VoxelBlockGrid.h,30,120,103
C++,Open3D/cpp/tests/t/io/NumpyIO.cpp,33,25,103
C/C++ Header,Open3D/3rdparty/glfw/deps/mingw/_mingw_dxhelper.h,9,6,102
C++,Open3D/cpp/open3d/io/file_format/FileLOG.cpp,7,10,102
C++,Open3D/cpp/open3d/visualization/gui/ToggleSwitch.cpp,23,6,102
C++,Open3D/cpp/open3d/visualization/utility/Draw.cpp,15,7,102
C++,Open3D/cpp/pybind/ml/contrib/iou.cpp,24,8,102
Python,Open3D/python/open3d/ml/torch/classes/ragged_tensor.py,44,49,102
C++,Open3D/cpp/benchmarks/t/io/PointCloudIO.cpp,20,12,101
C++,Open3D/cpp/open3d/ml/contrib/Nms.cpp,17,46,101
CUDA,Open3D/cpp/open3d/ml/pytorch/continuous_conv/ContinuousConvTransposeBackpropFilterOpKernel.cu,11,9,101
C++,Open3D/cpp/open3d/ml/tensorflow/misc/InvertNeighborsListOps.cpp,24,11,101
C,Open3D/3rdparty/rply/rply/etc/convert.c,7,23,100
C++,Open3D/cpp/open3d/core/MemoryManager.cpp,14,15,100
CUDA,Open3D/cpp/open3d/ml/pytorch/continuous_conv/ContinuousConvTransposeOpKernel.cu,12,9,100
C++,Open3D/cpp/open3d/ml/pytorch/misc/KnnSearchOpKernel.cpp,15,10,100
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/misc/VoxelPoolingGradOpKernel.h,22,11,100
C++,Open3D/cpp/open3d/t/pipelines/slam/Model.cpp,14,9,100
CMake,Open3D/cpp/pybind/make_python_package.cmake,13,21,100
YAML,Open3D/.github/workflows/ubuntu.yml,4,0,99
YAML,Open3D/.github/workflows/vtk_packages.yml,7,5,99
C/C++ Header,Open3D/3rdparty/glfw/deps/KHR/khrplatform.h,27,156,99
CUDA,Open3D/cpp/open3d/ml/tensorflow/pointnet/InterpolateOpKernel.cu,23,21,99
C++,Open3D/cpp/open3d/visualization/gui/TabControl.cpp,22,7,99
C++,Open3D/cpp/open3d/visualization/webrtc_server/HttpServerRequestHandler.cpp,19,20,99
Python,Open3D/examples/python/io/realsense_io.py,29,34,99
Text,Open3D/3rdparty/librealsense/libusb-CMakeLists.txt,11,0,98
C++,Open3D/cpp/open3d/core/linalg/LU.cpp,18,28,98
C++,Open3D/cpp/open3d/utility/Console.cpp,11,7,98
CMake,Open3D/cpp/open3d/visualization/gui/CMakeLists.txt,12,4,98
C++,Open3D/cpp/open3d/visualization/visualizer/VisualizerWithKeyCallback.cpp,12,6,98
Python,Open3D/examples/python/t_reconstruction_system/pose_graph_optim.py,28,18,98
Markdown,Open3D/3rdparty/README_SYCL.md,20,0,97
CMake,Open3D/3rdparty/cmake/FindPytorch.cmake,13,31,97
C/C++ Header,Open3D/3rdparty/glfw/src/cocoa_platform.h,30,42,97
C/C++ Header,Open3D/cpp/open3d/core/MemoryManager.h,33,82,97
C/C++ Header,Open3D/cpp/open3d/core/hashmap/HashMap.h,45,80,97
C/C++ Header,Open3D/cpp/open3d/ml/contrib/Cloud.h,32,67,97
Python,Open3D/examples/python/benchmark/benchmark_utils.py,30,9,97
CUDA,Open3D/cpp/open3d/ml/contrib/InterpolatePoints.cu,18,20,96
CUDA,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvBackpropFilterOpKernel.cu,11,8,96
C/C++ Header,Open3D/cpp/open3d/visualization/gui/Window.h,42,68,96
C++,Open3D/cpp/open3d/visualization/rendering/Gradient.cpp,17,7,96
Bourne Shell,Open3D/3rdparty/webrtc/webrtc_build.sh,10,41,95
Markdown,Open3D/README.md,32,0,95
C++,Open3D/cpp/open3d/ml/pytorch/misc/VoxelPoolingOpKernel.cpp,15,7,95
C++,Open3D/cpp/open3d/t/geometry/kernel/Image.cpp,10,6,95
Objective-C++,Open3D/cpp/open3d/visualization/gui/NativeMacOS.mm,20,79,95
Python,Open3D/examples/python/reconstruction_system/sensors/azure_kinect_recorder.py,24,8,95
Python,Open3D/python/test/t/io/test_noise.py,27,23,95
CUDA,Open3D/cpp/open3d/core/nns/kernel/WarpShuffle.cuh,19,36,94
C++,Open3D/cpp/open3d/data/dataset/DemoDopplerICPSequence.cpp,21,6,94
Dockerfile,Open3D/docker/Dockerfile.wheel,18,31,94
Python,Open3D/examples/python/reconstruction_system/initialize_config.py,17,21,94
CMake,Open3D/cmake/Open3DPrintConfigurationSummary.cmake,4,4,93
C/C++ Header,Open3D/cpp/open3d/t/geometry/Utility.h,20,10,93
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/filament/FilamentRenderer.h,25,11,93
C++,Open3D/cpp/tests/t/io/TriangleMeshIO.cpp,17,8,93
C++,Open3D/examples/cpp/DrawWebRTC.cpp,15,12,93
Python,Open3D/python/test/test_octree.py,30,19,93
C++,Open3D/cpp/open3d/core/hashmap/HashBackendBuffer.cpp,25,8,92
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/misc/VoxelizeOpKernel.h,16,12,92
CUDA,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvOpKernel.cu,11,8,92
C/C++ Header,Open3D/cpp/open3d/t/geometry/kernel/Image.h,22,6,92
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/Renderer.h,26,8,92
C++,Open3D/cpp/open3d/visualization/utility/ColorMap.cpp,17,6,92
C++,Open3D/cpp/open3d/visualization/utility/GLHelper.cpp,11,6,92
CUDA,Open3D/cpp/open3d/ml/pytorch/continuous_conv/ContinuousConvBackpropFilterOpKernel.cu,11,9,91
C++,Open3D/cpp/pybind/geometry/meshbase.cpp,10,6,91
C/C++ Header,Open3D/3rdparty/glfw/include/GLFW/glfw3native.h,41,441,90
C++,Open3D/cpp/open3d/geometry/MeshBase.cpp,20,6,90
C++,Open3D/cpp/open3d/pipelines/color_map/ImageWarpingField.cpp,13,7,90
C/C++ Header,Open3D/cpp/open3d/visualization/gui/TreeView.h,29,25,90
C++,Open3D/cpp/open3d/visualization/utility/PointCloudPicker.cpp,17,10,90
C/C++ Header,Open3D/cpp/open3d/visualization/visualizer/VisualizerWithVertexSelection.h,20,8,90
C++,Open3D/cpp/pybind/core/nns/nearest_neighbor_search.cpp,10,10,90
Jupyter Notebook,Open3D/docs/jupyter/t_pipelines/t_robust_kernel.ipynb,0,314,90
C++,Open3D/examples/cpp/OdometryRGBD.cpp,12,8,90
Python,Open3D/examples/python/t_reconstruction_system/run_system.py,20,9,90
Python,Open3D/examples/python/visualization/video.py,23,13,90
Python,Open3D/python/test/t/geometry/test_image.py,18,23,90
CUDA,Open3D/cpp/open3d/core/kernel/IndexGetSetCUDA.cu,10,8,89
C++,Open3D/cpp/open3d/io/ImageIO.cpp,15,6,89
C++,Open3D/cpp/open3d/io/ImageWarpingFieldIO.cpp,15,6,89
CUDA,Open3D/cpp/open3d/ml/tensorflow/pointnet/SamplingOpKernel.cu,11,12,89
C++,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvTransposeBackpropFilterOps.cpp,27,11,89
C++,Open3D/cpp/pybind/geometry/tetramesh.cpp,6,6,89
Python,Open3D/python/test/t/registration/test_transformation_estimation.py,33,6,89
C/C++ Header,Open3D/cpp/open3d/core/TensorInit.h,18,11,88
C++,Open3D/cpp/open3d/core/hashmap/HashSet.cpp,28,6,88
C/C++ Header,Open3D/cpp/open3d/visualization/shader/PhongShader.h,18,7,88
C++,Open3D/cpp/tests/core/CUDAUtils.cpp,28,9,88
CMake,Open3D/3rdparty/embree/embree.cmake,9,7,87
C++,Open3D/cpp/open3d/io/PinholeCameraTrajectoryIO.cpp,15,6,87
C++,Open3D/cpp/open3d/ml/pytorch/misc/BuildSpatialHashTableOps.cpp,17,10,87
C/C++ Header,Open3D/cpp/open3d/pipelines/registration/TransformationEstimation.h,20,44,87
Python,Open3D/examples/python/reconstruction_system/debug/visualize_alignment.py,12,8,87
C++,Open3D/cpp/open3d/io/VoxelGridIO.cpp,12,6,86
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/misc/VoxelPoolingOpKernel.h,19,11,86
C++,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvBackpropFilterOps.cpp,28,11,86
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvTransposeBackpropFilterOpKernel.h,16,6,86
C++,Open3D/cpp/open3d/visualization/gui/Slider.cpp,22,9,86
Jupyter Notebook,Open3D/docs/jupyter/geometry/surface_reconstruction.ipynb,0,217,86
Python,Open3D/examples/python/pipelines/multiway_registration.py,12,7,86
Python,Open3D/python/open3d/visualization/draw.py,34,107,86
CMake,Open3D/3rdparty/vtk/CMakeLists.txt,11,22,85
C++,Open3D/cpp/open3d/io/LineSetIO.cpp,12,6,85
CUDA,Open3D/cpp/open3d/ml/pytorch/sparse_conv/SparseConvTransposeBackpropFilterOpKernel.cu,12,9,85
C++,Open3D/cpp/open3d/t/geometry/kernel/Transform.cpp,20,6,85
C/C++ Header,Open3D/cpp/open3d/t/pipelines/registration/Registration.h,17,101,85
C/C++ Header,Open3D/cpp/open3d/t/pipelines/slac/SLACOptimizer.h,24,66,85
C++,Open3D/cpp/open3d/visualization/webrtc_server/ImageCapturer.cpp,17,8,85
C/C++ Header,Open3D/cpp/pybind/open3d_pybind.h,19,57,85
C++,Open3D/cpp/tests/geometry/KDTreeFlann.cpp,38,6,85
C++,Open3D/cpp/tests/pipelines/odometry/RGBDOdometryJacobianFromHybridTerm.cpp,21,8,85
C/C++ Header,Open3D/3rdparty/tinyfiledialogs/include/tinyfiledialogs/tinyfiledialogs.h,44,170,84
C++,Open3D/cpp/open3d/geometry/RGBDImageFactory.cpp,8,15,84
CUDA,Open3D/cpp/open3d/ml/pytorch/continuous_conv/ContinuousConvOpKernel.cu,12,9,84
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvTransposeOpKernel.h,15,6,84
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/ColorGrading.h,24,8,84
Python,Open3D/examples/python/visualization/add_geometry.py,18,32,84
Python,Open3D/examples/python/visualization/multiple_windows.py,23,13,84
C++,Open3D/cpp/open3d/core/TensorCheck.cpp,10,6,83
C++,Open3D/cpp/open3d/core/linalg/AddMM.cpp,17,9,83
C/C++ Header,Open3D/cpp/open3d/core/linalg/LinalgUtils.h,17,6,83
C++,Open3D/cpp/open3d/data/dataset/SampleFountainRGBDImages.cpp,8,6,83
C++,Open3D/cpp/open3d/io/file_format/FileXYZN.cpp,11,6,83
C++,Open3D/cpp/open3d/io/file_format/FileXYZRGB.cpp,11,6,83
C/C++ Header,Open3D/cpp/open3d/ml/contrib/GridSubsampling.h,15,35,83
C++,Open3D/cpp/open3d/t/io/sensor/RGBDVideoReader.cpp,8,6,83
C/C++ Header,Open3D/cpp/open3d/visualization/gui/Application.h,35,79,83
C++,Open3D/cpp/pybind/core/tensor_function.cpp,13,6,83
C++,Open3D/cmake/ShaderEncoder.cpp,19,25,82
C/C++ Header,Open3D/cpp/open3d/core/hashmap/CUDA/CUDAHashBackendBufferAccessor.h,24,8,82
C/C++ Header,Open3D/cpp/open3d/geometry/Geometry3D.h,27,104,82
C/C++ Header,Open3D/cpp/open3d/io/TriangleMeshIO.h,20,52,82
C++,Open3D/cpp/open3d/ml/pytorch/pointnet/InterpolateOps.cpp,23,32,82
C/C++ Header,Open3D/cpp/open3d/visualization/shader/TexturePhongShader.h,19,7,82
C++,Open3D/cpp/tests/t/pipelines/registration/Feature.cpp,19,9,82
C++,Open3D/examples/cpp/AzureKinectViewer.cpp,18,13,82
Python,Open3D/examples/python/reconstruction_system/sensors/realsense_pcd_visualizer.py,32,26,82
Python,Open3D/examples/python/reconstruction_system/slac_integrate.py,24,14,82
Python,Open3D/examples/python/t_reconstruction_system/dense_slam.py,21,10,82
Python,Open3D/python/test/ml_ops/test_tf_training_graph_mode.py,25,27,82
CMake,Open3D/3rdparty/zeromq/zeromq_build.cmake,11,13,81
C++,Open3D/cpp/open3d/io/PoseGraphIO.cpp,14,6,81
CUDA,Open3D/cpp/open3d/ml/tensorflow/misc/InvertNeighborsListOpKernel.cu,10,8,81
CUDA,Open3D/cpp/open3d/ml/tensorflow/misc/VoxelizeOpKernel.cu,9,6,81
C++,Open3D/cpp/open3d/visualization/gui/Menu.cpp,24,6,81
C++,Open3D/cpp/open3d/visualization/rendering/filament/FilamentEngine.cpp,24,9,81
C++,Open3D/cpp/pybind/visualization/webrtc_server/webrtc_window_system.cpp,14,7,81
Python,Open3D/examples/python/reconstruction_system/debug/visualize_pointcloud.py,8,8,81
Python,Open3D/examples/python/t_reconstruction_system/integrate.py,20,9,81
Python,Open3D/examples/python/t_reconstruction_system/ray_casting.py,18,12,81
Python,Open3D/python/test/t/io/test_realsense.py,13,12,81
C++,Open3D/cpp/benchmarks/pipelines/registration/Registration.cpp,20,11,80
C++,Open3D/cpp/open3d/io/sensor/azure_kinect/AzureKinectRecorder.cpp,16,8,80
CUDA,Open3D/cpp/open3d/ml/contrib/IoU.cu,12,8,80
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/misc/BuildSpatialHashTableOpKernel.h,17,6,80
CUDA,Open3D/cpp/open3d/ml/tensorflow/misc/FixedRadiusSearchOpKernel.cu,11,9,80
C++,Open3D/cpp/open3d/visualization/visualizer/ViewParameters.cpp,10,6,80
C++,Open3D/cpp/tests/ml/ShapeChecking.cpp,18,6,80
CUDA,Open3D/cpp/open3d/core/kernel/NonZeroCUDA.cu,17,8,79
CUDA,Open3D/cpp/open3d/ml/pytorch/sparse_conv/SparseConvTransposeOpKernel.cu,13,9,79
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvBackpropFilterOpKernel.h,14,6,79
C++,Open3D/cpp/open3d/utility/Timer.cpp,18,7,79
C/C++ Header,Open3D/cpp/tests/test_utility/Sort.h,12,30,79
C++,Open3D/examples/cpp/RegistrationFGR.cpp,15,9,79
C++,Open3D/cmake/ShaderLinker.cpp,12,27,78
C/C++ Header,Open3D/cpp/open3d/core/hashmap/DeviceHashBackend.h,29,30,78
C++,Open3D/cpp/open3d/geometry/LineSet.cpp,20,6,78
C/C++ Header,Open3D/cpp/open3d/geometry/LineSet.h,25,68,78
C/C++ Header,Open3D/cpp/open3d/pipelines/odometry/RGBDOdometryJacobian.h,15,40,78
C++,Open3D/cpp/open3d/visualization/gui/Checkbox.cpp,19,8,78
reStructuredText,Open3D/docs/getting_started.in.rst,63,100,78
YAML,Open3D/.github/ISSUE_TEMPLATE/0-build-issue-report.yml,26,2,77
C++,Open3D/cpp/open3d/io/OctreeIO.cpp,11,6,77
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/pointnet/RoiPoolOpKernel.h,12,6,77
C/C++ Header,Open3D/cpp/open3d/visualization/gui/Widget.h,28,27,77
C++,Open3D/cpp/tests/core/Scalar.cpp,19,9,77
C++,Open3D/cpp/tests/test_utility/Sort.cpp,9,6,77
C++,Open3D/examples/cpp/ViewDistances.cpp,7,8,77
Python,Open3D/python/test/ml_ops/check_gradients.py,42,37,77
C/C++ Header,Open3D/3rdparty/liblzf/liblzf/lzfP.h,22,92,76
C/C++ Header,Open3D/cpp/open3d/geometry/MeshBase.h,24,57,76
C/C++ Header,Open3D/cpp/open3d/io/rpc/RemoteFunctions.h,14,124,76
CUDA,Open3D/cpp/open3d/ml/pytorch/misc/VoxelizeOpKernel.cu,9,7,76
CUDA,Open3D/cpp/open3d/t/geometry/kernel/PointCloudCUDA.cu,16,12,76
C++,Open3D/cpp/tests/test_utility/Compare.cpp,14,6,76
reStructuredText,Open3D/docs/tutorial/sensor/azure_kinect.rst,57,39,76
Python,Open3D/examples/python/geometry/point_cloud_transformation.py,12,6,76
Python,Open3D/python/open3d/visualization/to_mitsuba.py,23,30,76
C++,Open3D/cpp/open3d/io/file_format/FileJSON.cpp,14,6,75
C++,Open3D/cpp/open3d/ml/tensorflow/tf_subsampling/tf_batch_subsampling.cpp,24,50,75
C++,Open3D/cpp/open3d/pipelines/registration/TransformationEstimation.cpp,13,6,75
C++,Open3D/cpp/open3d/visualization/gui/VectorEdit.cpp,20,6,75
C/C++ Header,Open3D/cpp/open3d/visualization/visualizer/O3DVisualizerSelections.h,21,10,75
C/C++ Header,Open3D/cpp/tests/test_utility/Rand.h,21,38,75
Python,Open3D/examples/python/geometry/voxel_grid_carving.py,22,13,75
C/C++ Header,Open3D/cpp/open3d/ml/impl/continuous_conv/ContinuousConvCUDAKernels.h,9,100,74
CUDA,Open3D/cpp/open3d/ml/pytorch/misc/InvertNeighborsListOpKernel.cu,10,9,74
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvOpKernel.h,16,6,74
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/filament/FilamentView.h,24,9,74
C/C++ Header,Open3D/cpp/open3d/visualization/utility/ColorMap.h,15,11,74
Python,Open3D/examples/python/visualization/to_mitsuba.py,11,17,74
CMake,Open3D/3rdparty/curl/curl.cmake,9,9,73
C++,Open3D/cpp/open3d/core/linalg/LinalgUtils.cpp,12,8,73
C++,Open3D/cpp/open3d/io/rpc/MessageProcessorBase.cpp,18,6,73
C/C++ Header,Open3D/cpp/open3d/ml/pytorch/misc/VoxelizeOpKernel.h,10,7,73
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/misc/RadiusSearchOpKernel.h,14,9,73
C/C++ Header,Open3D/cpp/open3d/pipelines/registration/GlobalOptimizationConvergenceCriteria.h,7,63,73
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/MaterialModifier.h,23,39,73
C++,Open3D/cpp/tools/GLInfo.cpp,12,10,73
C++,Open3D/examples/cpp/Flann.cpp,16,8,73
C++,Open3D/examples/cpp/PlanarPatchDetection.cpp,16,12,73
Python,Open3D/examples/python/geometry/rgbd_datasets.py,21,11,73
C++,Open3D/cpp/open3d/io/file_format/FileTUM.cpp,9,13,72
CUDA,Open3D/cpp/open3d/ml/pytorch/misc/FixedRadiusSearchOpKernel.cu,11,9,72
C++,Open3D/cpp/open3d/ml/pytorch/misc/RaggedToDenseOps.cpp,9,11,72
CUDA,Open3D/cpp/open3d/ml/pytorch/sparse_conv/SparseConvBackpropFilterOpKernel.cu,12,9,72
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/misc/InvertNeighborsListOpKernel.h,19,13,72
C++,Open3D/cpp/open3d/pipelines/registration/CorrespondenceChecker.cpp,8,7,72
C/C++ Header,Open3D/cpp/open3d/visualization/visualizer/ViewControlWithCustomAnimation.h,10,6,72
C++,Open3D/examples/cpp/LineSet.cpp,11,8,72
C++,Open3D/examples/cpp/Octree.cpp,14,9,72
Python,Open3D/python/benchmarks/core/test_binary_ew.py,15,6,72
Python,Open3D/python/open3d/visualization/_external_visualizer.py,35,86,72
Python,Open3D/python/test/core/test_size_vector.py,19,20,72
C/C++ Header,Open3D/3rdparty/glfw/src/mir_platform.h,25,37,71
C++,Open3D/cpp/open3d/geometry/PointCloudCluster.cpp,15,12,71
CUDA,Open3D/cpp/open3d/ml/pytorch/pointnet/InterpolateKernel.cu,20,46,71
C++,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvTransposeBackpropFilterOpKernel.cpp,6,6,71
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/misc/KnnSearchOpKernel.h,14,9,71
C++,Open3D/cpp/open3d/utility/ProgressBar.cpp,12,7,71
C++,Open3D/cpp/tests/pipelines/odometry/OdometryTools.cpp,21,22,71
reStructuredText,Open3D/docs/arm.rst,50,68,71
Jupyter Notebook,Open3D/docs/jupyter/pipelines/robust_kernels.ipynb,0,249,71
C++,Open3D/examples/cpp/GeneralizedICP.cpp,18,9,71
C++,Open3D/examples/cpp/RegistrationColoredICP.cpp,18,9,71
Python,Open3D/examples/python/visualization/interactive_visualization.py,17,10,71
Protocol Buffers,Open3D/python/open3d/visualization/tensorboard_plugin/plugin_data.proto,14,57,71
C++,Open3D/cpp/open3d/core/kernel/Reduction.cpp,11,10,70
C++,Open3D/cpp/open3d/core/linalg/Tri.cpp,8,7,70
C++,Open3D/cpp/open3d/io/file_format/FileBIN.cpp,11,6,70
C++,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvTransposeOpKernel.cpp,6,6,70
C/C++ Header,Open3D/cpp/open3d/pipelines/registration/CorrespondenceChecker.h,19,59,70
C/C++ Header,Open3D/cpp/open3d/utility/FileSystem.h,42,56,70
C/C++ Header,Open3D/cpp/open3d/visualization/gui/PickPointsInteractor.h,23,19,70
C/C++ Header,Open3D/cpp/open3d/visualization/shader/NormalShader.h,16,6,70
C/C++ Header,Open3D/cpp/open3d/visualization/utility/DrawGeometry.h,12,70,70
C++,Open3D/cpp/tests/t/geometry/TensorMap.cpp,21,12,70
reStructuredText,Open3D/docs/tutorial/visualization/cpu_rendering.rst,39,26,70
Markdown,Open3D/CHANGELOG.md,9,0,69
XML,Open3D/cpp/apps/Open3DViewer/Open3DViewer.xml,17,0,69
C++,Open3D/cpp/open3d/core/kernel/IndexGetSetCPU.cpp,8,6,69
C++,Open3D/cpp/open3d/ml/pytorch/misc/InvertNeighborsListOps.cpp,12,9,69
CUDA,Open3D/cpp/open3d/ml/tensorflow/pvcnn/TrilinearDevoxelizeKernel.cu,14,7,69
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/filament/FilamentCamera.h,19,10,69
C++,Open3D/cpp/tests/io/sensor/AzureKinect/AzureKinectSensorConfig.cpp,14,7,69
Python,Open3D/python/test/ml/test_contrib_iou.py,14,10,69
C/C++ Header,Open3D/3rdparty/rply/rply/rply.h,35,273,68
CMake,Open3D/cmake/Open3DShowAndAbortOnWarning.cmake,8,6,68
C++,Open3D/cpp/benchmarks/core/ParallelFor.cpp,14,8,68
C++,Open3D/cpp/open3d/core/linalg/Solve.cpp,14,8,68
CUDA,Open3D/cpp/open3d/core/nns/kernel/PtxUtils.cuh,16,31,68
C/C++ Header,Open3D/cpp/open3d/ml/impl/misc/InvertNeighborsList.h,14,59,68
C++,Open3D/cpp/open3d/ml/pytorch/continuous_conv/ContinuousConvTransposeBackpropFilterOpKernel.cpp,5,7,68
C++,Open3D/cpp/open3d/ml/pytorch/continuous_conv/ContinuousConvTransposeOpKernel.cpp,6,7,68
CUDA,Open3D/cpp/open3d/ml/pytorch/pointnet/SamplingKernel.cu,10,36,68
C/C++ Header,Open3D/cpp/open3d/utility/Eigen.h,22,48,68
C/C++ Header,Open3D/cpp/open3d/visualization/visualizer/VisualizerWithEditing.h,13,12,68
Jupyter Notebook,Open3D/docs/jupyter/visualization/visualization.ipynb,0,183,68
Python,Open3D/examples/python/geometry/triangle_mesh_transformation.py,12,6,68
Python,Open3D/python/test/test_color_map_optimization.py,13,15,68
C/C++ Header,Open3D/cpp/open3d/core/nns/KnnIndex.h,14,10,67
C++,Open3D/cpp/open3d/ml/pytorch/misc/VoxelizeOps.cpp,12,11,67
